route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
703,2,"2_5626096^K","Komorniki/Centrum",1,601531,0,33
703,2,"2_5626112^K","Komorniki/Centrum",1,601531,0,34
703,3,"3_5627620^+","Górczyn PKM",1,601755,0,32
703,3,"3_5627592^A","Konarzewo/Pętla",0,601771,0,31
703,3,"3_5627594^A","Konarzewo/Pętla",0,601771,0,31
703,3,"3_5627596^A","Konarzewo/Pętla",0,601771,0,31
703,3,"3_5627600^A","Konarzewo/Pętla",0,601771,0,31
703,3,"3_5627602^A","Konarzewo/Pętla",0,601771,0,31
703,3,"3_5627612^A","Konarzewo/Pętla",0,601771,0,31
703,3,"3_5627631^A","Konarzewo/Pętla",0,601771,0,32
703,3,"3_5627591^A","Górczyn PKM",1,601774,0,31
703,3,"3_5627603^A","Górczyn PKM",1,601774,0,31
703,3,"3_5627605^A","Górczyn PKM",1,601774,0,31
703,3,"3_5627607^A","Górczyn PKM",1,601774,0,31
703,3,"3_5627613^A","Górczyn PKM",1,601774,0,31
703,3,"3_5627624^A","Górczyn PKM",1,601774,0,32
703,3,"3_5627628^A","Górczyn PKM",1,601774,0,32
703,3,"3_5627636^A","Górczyn PKM",1,601774,0,32
703,3,"3_5627615^K","Komorniki/Centrum",1,601777,0,31
703,4,"4_5627812^+","Konarzewo/Pętla",0,601754,0,31
703,4,"4_5627816^+","Konarzewo/Pętla",0,601754,0,31
703,4,"4_5627830^+","Konarzewo/Pętla",0,601754,0,31
703,4,"4_5627839^+","Konarzewo/Pętla",0,601754,0,32
703,4,"4_5627847^+","Konarzewo/Pętla",0,601754,0,32
703,4,"4_5627815^+","Górczyn PKM",1,601755,0,31
703,4,"4_5627819^+","Górczyn PKM",1,601755,0,31
703,4,"4_5627831^+","Górczyn PKM",1,601755,0,31
703,4,"4_5627848^+","Górczyn PKM",1,601755,0,32
703,4,"4_5627833^K","Komorniki/Centrum",1,601777,0,31
703,6,"6_5626237^+","Konarzewo/Pętla",0,601508,0,32
703,6,"6_5626492^+","Konarzewo/Pętla",0,601508,0,33
703,6,"6_5626494^+","Konarzewo/Pętla",0,601508,0,33
703,6,"6_5626236^+","Górczyn PKM",1,601509,0,32
703,6,"6_5626489^+","Górczyn PKM",1,601509,0,33
703,6,"6_5626491^+","Górczyn PKM",1,601509,0,33
703,6,"6_5626503^+","Górczyn PKM",1,601509,0,33
703,6,"6_5626235^A","Konarzewo/Pętla",0,601525,0,32
703,6,"6_5626241^A","Konarzewo/Pętla",0,601525,0,32
703,6,"6_5626490^A","Konarzewo/Pętla",0,601525,0,33
703,6,"6_5626500^P","Konarzewo/Pętla",0,601526,0,33
703,6,"6_5626222^B","Konarzewo/Pętla",0,601527,0,31
703,6,"6_5626215^A","Górczyn PKM",1,601528,0,31
703,6,"6_5626229^A","Górczyn PKM",1,601528,0,31
703,6,"6_5626238^A","Górczyn PKM",1,601528,0,32
703,6,"6_5626246^A","Górczyn PKM",1,601528,0,32
703,6,"6_5626248^A","Górczyn PKM",1,601528,0,32
703,6,"6_5626250^A","Górczyn PKM",1,601528,0,32
703,6,"6_5626252^A","Górczyn PKM",1,601528,0,32
703,6,"6_5626493^P","Górczyn PKM",1,601529,0,33
703,6,"6_5626231^K","Komorniki/Centrum",1,601531,0,31
703,6,"6_5626505^K","Komorniki/Centrum",1,601531,0,33
703,6,"6_5626521^K","Komorniki/Centrum",1,601531,0,34
703,8,"8_5626646^+","Konarzewo/Pętla",0,601508,0,32
703,8,"8_5626901^+","Konarzewo/Pętla",0,601508,0,33
703,8,"8_5626903^+","Konarzewo/Pętla",0,601508,0,33
703,8,"8_5626645^+","Górczyn PKM",1,601509,0,32
703,8,"8_5626898^+","Górczyn PKM",1,601509,0,33
703,8,"8_5626900^+","Górczyn PKM",1,601509,0,33
703,8,"8_5626912^+","Górczyn PKM",1,601509,0,33
703,8,"8_5626644^A","Konarzewo/Pętla",0,601525,0,32
703,8,"8_5626650^A","Konarzewo/Pętla",0,601525,0,32
703,8,"8_5626899^A","Konarzewo/Pętla",0,601525,0,33
703,8,"8_5626909^P","Konarzewo/Pętla",0,601526,0,33
703,8,"8_5626631^B","Konarzewo/Pętla",0,601527,0,31
703,8,"8_5626624^A","Górczyn PKM",1,601528,0,31
703,8,"8_5626638^A","Górczyn PKM",1,601528,0,31
703,8,"8_5626647^A","Górczyn PKM",1,601528,0,32
703,8,"8_5626655^A","Górczyn PKM",1,601528,0,32
703,8,"8_5626657^A","Górczyn PKM",1,601528,0,32
703,8,"8_5626659^A","Górczyn PKM",1,601528,0,32
703,8,"8_5626661^A","Górczyn PKM",1,601528,0,32
703,8,"8_5626902^P","Górczyn PKM",1,601529,0,33
703,8,"8_5626640^K","Komorniki/Centrum",1,601531,0,31
703,8,"8_5626914^K","Komorniki/Centrum",1,601531,0,33
703,8,"8_5626930^K","Komorniki/Centrum",1,601531,0,34
704,2,"2_5625742^+","Górczyn PKM",1,601510,0,12
704,2,"2_5625850^+","Górczyn PKM",1,601510,0,41
704,2,"2_5625852^+","Górczyn PKM",1,601510,0,41
704,2,"2_5625854^+","Górczyn PKM",1,601510,0,41
704,2,"2_5625859^+","Górczyn PKM",1,601510,0,41
704,2,"2_5625861^+","Górczyn PKM",1,601510,0,41
704,2,"2_5625863^+","Górczyn PKM",1,601510,0,41
704,2,"2_5625741^+","Głuchowo/Stawna",0,601511,0,12
704,2,"2_5625849^+","Głuchowo/Stawna",0,601511,0,41
704,2,"2_5625851^+","Głuchowo/Stawna",0,601511,0,41
704,2,"2_5625853^+","Głuchowo/Stawna",0,601511,0,41
704,2,"2_5625855^+","Głuchowo/Stawna",0,601511,0,41
704,2,"2_5625858^+","Głuchowo/Stawna",0,601511,0,41
704,2,"2_5625860^+","Głuchowo/Stawna",0,601511,0,41
704,2,"2_5625862^+","Głuchowo/Stawna",0,601511,0,41
704,2,"2_5625864^+","Głuchowo/Stawna",0,601511,0,41
704,6,"6_5626151^+","Górczyn PKM",1,601510,0,12
704,6,"6_5626259^+","Górczyn PKM",1,601510,0,41
704,6,"6_5626261^+","Górczyn PKM",1,601510,0,41
704,6,"6_5626263^+","Górczyn PKM",1,601510,0,41
704,6,"6_5626268^+","Górczyn PKM",1,601510,0,41
704,6,"6_5626270^+","Górczyn PKM",1,601510,0,41
704,6,"6_5626272^+","Górczyn PKM",1,601510,0,41
704,6,"6_5626150^+","Głuchowo/Stawna",0,601511,0,12
704,6,"6_5626258^+","Głuchowo/Stawna",0,601511,0,41
704,6,"6_5626260^+","Głuchowo/Stawna",0,601511,0,41
704,6,"6_5626262^+","Głuchowo/Stawna",0,601511,0,41
704,6,"6_5626264^+","Głuchowo/Stawna",0,601511,0,41
704,6,"6_5626267^+","Głuchowo/Stawna",0,601511,0,41
704,6,"6_5626269^+","Głuchowo/Stawna",0,601511,0,41
704,6,"6_5626271^+","Głuchowo/Stawna",0,601511,0,41
704,6,"6_5626273^+","Głuchowo/Stawna",0,601511,0,41
704,8,"8_5626560^+","Górczyn PKM",1,601510,0,12
704,8,"8_5626668^+","Górczyn PKM",1,601510,0,41
704,8,"8_5626670^+","Górczyn PKM",1,601510,0,41
704,8,"8_5626672^+","Górczyn PKM",1,601510,0,41
704,8,"8_5626677^+","Górczyn PKM",1,601510,0,41
704,8,"8_5626679^+","Górczyn PKM",1,601510,0,41
704,8,"8_5626681^+","Górczyn PKM",1,601510,0,41
704,8,"8_5626559^+","Głuchowo/Stawna",0,601511,0,12
704,8,"8_5626667^+","Głuchowo/Stawna",0,601511,0,41
704,8,"8_5626669^+","Głuchowo/Stawna",0,601511,0,41
704,8,"8_5626671^+","Głuchowo/Stawna",0,601511,0,41
704,8,"8_5626673^+","Głuchowo/Stawna",0,601511,0,41
704,8,"8_5626676^+","Głuchowo/Stawna",0,601511,0,41
704,8,"8_5626678^+","Głuchowo/Stawna",0,601511,0,41
704,8,"8_5626680^+","Głuchowo/Stawna",0,601511,0,41
704,8,"8_5626682^+","Głuchowo/Stawna",0,601511,0,41
705,2,"2_5625807^+","Konarzewo/Pętla",0,601512,0,31
705,2,"2_5625821^+","Konarzewo/Pętla",0,601512,0,31
705,2,"2_5625836^+","Konarzewo/Pętla",0,601512,0,32
705,2,"2_5625840^+","Konarzewo/Pętla",0,601512,0,32
705,2,"2_5626093^+","Konarzewo/Pętla",0,601512,0,33
705,2,"2_5625803^A","Konarzewo/Pętla",0,601532,0,31
705,2,"2_5625805^A","Konarzewo/Pętla",0,601532,0,31
705,2,"2_5625809^A","Konarzewo/Pętla",0,601532,0,31
705,2,"2_5625815^A","Konarzewo/Pętla",0,601532,0,31
705,2,"2_5625817^A","Konarzewo/Pętla",0,601532,0,31
705,2,"2_5625819^A","Konarzewo/Pętla",0,601532,0,31
705,2,"2_5625830^A","Konarzewo/Pętla",0,601532,0,32
705,2,"2_5625834^A","Konarzewo/Pętla",0,601532,0,32
705,2,"2_5625838^A","Konarzewo/Pętla",0,601532,0,32
705,2,"2_5625842^A","Konarzewo/Pętla",0,601532,0,32
705,2,"2_5625844^A","Konarzewo/Pętla",0,601532,0,32
705,2,"2_5625846^A","Konarzewo/Pętla",0,601532,0,32
705,2,"2_5626095^A","Konarzewo/Pętla",0,601532,0,33
705,2,"2_5626111^A","Konarzewo/Pętla",0,601532,0,34
705,2,"2_5626107^B","Konarzewo/Pętla",0,601533,0,34
705,2,"2_5625804^A","Górczyn PKM",1,601534,0,31
705,2,"2_5625808^A","Górczyn PKM",1,601534,0,31
705,2,"2_5625810^A","Górczyn PKM",1,601534,0,31
705,2,"2_5625814^A","Górczyn PKM",1,601534,0,31
705,2,"2_5625816^A","Górczyn PKM",1,601534,0,31
705,2,"2_5625818^A","Górczyn PKM",1,601534,0,31
705,2,"2_5625825^A","Górczyn PKM",1,601534,0,32
705,2,"2_5625831^A","Górczyn PKM",1,601534,0,32
705,2,"2_5625833^A","Górczyn PKM",1,601534,0,32
705,2,"2_5625835^A","Górczyn PKM",1,601534,0,32
705,2,"2_5625845^A","Górczyn PKM",1,601534,0,32
705,2,"2_5626086^A","Górczyn PKM",1,601534,0,33
705,2,"2_5626092^A","Górczyn PKM",1,601534,0,33
705,2,"2_5626108^A","Górczyn PKM",1,601534,0,34
705,2,"2_5626102","Górczyn PKM",1,601535,0,34
705,2,"2_5626099^A","Górczyn PKM",1,601536,0,34
705,3,"3_5627593^+","Górczyn PKM",1,601757,0,31
705,3,"3_5627595^+","Górczyn PKM",1,601757,0,31
705,3,"3_5627598^A","Konarzewo/Pętla",0,601778,0,31
705,3,"3_5627604^A","Konarzewo/Pętla",0,601778,0,31
705,3,"3_5627606^A","Konarzewo/Pętla",0,601778,0,31
705,3,"3_5627610^A","Konarzewo/Pętla",0,601778,0,31
705,3,"3_5627614^A","Konarzewo/Pętla",0,601778,0,31
705,3,"3_5627619^A","Konarzewo/Pętla",0,601778,0,32
705,3,"3_5627621^A","Konarzewo/Pętla",0,601778,0,32
705,3,"3_5627623^A","Konarzewo/Pętla",0,601778,0,32
705,3,"3_5627627^A","Konarzewo/Pętla",0,601778,0,32
705,3,"3_5627629^A","Konarzewo/Pętla",0,601778,0,32
705,3,"3_5627633^A","Konarzewo/Pętla",0,601778,0,32
705,3,"3_5627635^A","Konarzewo/Pętla",0,601778,0,32
705,3,"3_5627597^A","Górczyn PKM",1,601780,0,31
705,3,"3_5627599^A","Górczyn PKM",1,601780,0,31
705,3,"3_5627601^A","Górczyn PKM",1,601780,0,31
705,3,"3_5627611^A","Górczyn PKM",1,601780,0,31
705,3,"3_5627622^A","Górczyn PKM",1,601780,0,32
705,3,"3_5627630^A","Górczyn PKM",1,601780,0,32
705,3,"3_5627632^A","Górczyn PKM",1,601780,0,32
705,3,"3_5627634^A","Górczyn PKM",1,601780,0,32
705,4,"4_5627814^+","Konarzewo/Pętla",0,601756,0,31
705,4,"4_5627818^+","Konarzewo/Pętla",0,601756,0,31
705,4,"4_5627820^+","Konarzewo/Pętla",0,601756,0,31
705,4,"4_5627822^+","Konarzewo/Pętla",0,601756,0,31
705,4,"4_5627824^+","Konarzewo/Pętla",0,601756,0,31
705,4,"4_5627826^+","Konarzewo/Pętla",0,601756,0,31
705,4,"4_5627828^+","Konarzewo/Pętla",0,601756,0,31
705,4,"4_5627832^+","Konarzewo/Pętla",0,601756,0,31
705,4,"4_5627837^+","Konarzewo/Pętla",0,601756,0,32
705,4,"4_5627811^+","Górczyn PKM",1,601757,0,31
705,4,"4_5627813^+","Górczyn PKM",1,601757,0,31
705,4,"4_5627817^+","Górczyn PKM",1,601757,0,31
705,4,"4_5627821^+","Górczyn PKM",1,601757,0,31
705,4,"4_5627823^+","Górczyn PKM",1,601757,0,31
705,4,"4_5627825^+","Górczyn PKM",1,601757,0,31
705,4,"4_5627827^+","Górczyn PKM",1,601757,0,31
705,4,"4_5627829^+","Górczyn PKM",1,601757,0,31
705,4,"4_5627838^+","Górczyn PKM",1,601757,0,32
705,4,"4_5627840^+","Górczyn PKM",1,601757,0,32
705,6,"6_5626216^+","Konarzewo/Pętla",0,601512,0,31
705,6,"6_5626230^+","Konarzewo/Pętla",0,601512,0,31
705,6,"6_5626245^+","Konarzewo/Pętla",0,601512,0,32
705,6,"6_5626249^+","Konarzewo/Pętla",0,601512,0,32
705,6,"6_5626502^+","Konarzewo/Pętla",0,601512,0,33
705,6,"6_5626212^A","Konarzewo/Pętla",0,601532,0,31
705,6,"6_5626214^A","Konarzewo/Pętla",0,601532,0,31
705,6,"6_5626218^A","Konarzewo/Pętla",0,601532,0,31
705,6,"6_5626224^A","Konarzewo/Pętla",0,601532,0,31
705,6,"6_5626226^A","Konarzewo/Pętla",0,601532,0,31
705,6,"6_5626228^A","Konarzewo/Pętla",0,601532,0,31
705,6,"6_5626239^A","Konarzewo/Pętla",0,601532,0,32
705,6,"6_5626243^A","Konarzewo/Pętla",0,601532,0,32
705,6,"6_5626247^A","Konarzewo/Pętla",0,601532,0,32
705,6,"6_5626251^A","Konarzewo/Pętla",0,601532,0,32
705,6,"6_5626253^A","Konarzewo/Pętla",0,601532,0,32
705,6,"6_5626255^A","Konarzewo/Pętla",0,601532,0,32
705,6,"6_5626504^A","Konarzewo/Pętla",0,601532,0,33
705,6,"6_5626520^A","Konarzewo/Pętla",0,601532,0,34
705,6,"6_5626516^B","Konarzewo/Pętla",0,601533,0,34
705,6,"6_5626213^A","Górczyn PKM",1,601534,0,31
705,6,"6_5626217^A","Górczyn PKM",1,601534,0,31
705,6,"6_5626219^A","Górczyn PKM",1,601534,0,31
705,6,"6_5626223^A","Górczyn PKM",1,601534,0,31
705,6,"6_5626225^A","Górczyn PKM",1,601534,0,31
705,6,"6_5626227^A","Górczyn PKM",1,601534,0,31
705,6,"6_5626234^A","Górczyn PKM",1,601534,0,32
705,6,"6_5626240^A","Górczyn PKM",1,601534,0,32
705,6,"6_5626242^A","Górczyn PKM",1,601534,0,32
705,6,"6_5626244^A","Górczyn PKM",1,601534,0,32
705,6,"6_5626254^A","Górczyn PKM",1,601534,0,32
705,6,"6_5626495^A","Górczyn PKM",1,601534,0,33
705,6,"6_5626501^A","Górczyn PKM",1,601534,0,33
705,6,"6_5626517^A","Górczyn PKM",1,601534,0,34
705,6,"6_5626511","Górczyn PKM",1,601535,0,34
705,6,"6_5626508^A","Górczyn PKM",1,601536,0,34
705,8,"8_5626625^+","Konarzewo/Pętla",0,601512,0,31
705,8,"8_5626639^+","Konarzewo/Pętla",0,601512,0,31
705,8,"8_5626654^+","Konarzewo/Pętla",0,601512,0,32
705,8,"8_5626658^+","Konarzewo/Pętla",0,601512,0,32
705,8,"8_5626911^+","Konarzewo/Pętla",0,601512,0,33
705,8,"8_5626621^A","Konarzewo/Pętla",0,601532,0,31
705,8,"8_5626623^A","Konarzewo/Pętla",0,601532,0,31
705,8,"8_5626627^A","Konarzewo/Pętla",0,601532,0,31
705,8,"8_5626633^A","Konarzewo/Pętla",0,601532,0,31
705,8,"8_5626635^A","Konarzewo/Pętla",0,601532,0,31
705,8,"8_5626637^A","Konarzewo/Pętla",0,601532,0,31
705,8,"8_5626648^A","Konarzewo/Pętla",0,601532,0,32
705,8,"8_5626652^A","Konarzewo/Pętla",0,601532,0,32
705,8,"8_5626656^A","Konarzewo/Pętla",0,601532,0,32
705,8,"8_5626660^A","Konarzewo/Pętla",0,601532,0,32
705,8,"8_5626662^A","Konarzewo/Pętla",0,601532,0,32
705,8,"8_5626664^A","Konarzewo/Pętla",0,601532,0,32
705,8,"8_5626913^A","Konarzewo/Pętla",0,601532,0,33
705,8,"8_5626929^A","Konarzewo/Pętla",0,601532,0,34
705,8,"8_5626925^B","Konarzewo/Pętla",0,601533,0,34
705,8,"8_5626622^A","Górczyn PKM",1,601534,0,31
705,8,"8_5626626^A","Górczyn PKM",1,601534,0,31
705,8,"8_5626628^A","Górczyn PKM",1,601534,0,31
705,8,"8_5626632^A","Górczyn PKM",1,601534,0,31
705,8,"8_5626634^A","Górczyn PKM",1,601534,0,31
705,8,"8_5626636^A","Górczyn PKM",1,601534,0,31
705,8,"8_5626643^A","Górczyn PKM",1,601534,0,32
705,8,"8_5626649^A","Górczyn PKM",1,601534,0,32
705,8,"8_5626651^A","Górczyn PKM",1,601534,0,32
705,8,"8_5626653^A","Górczyn PKM",1,601534,0,32
705,8,"8_5626663^A","Górczyn PKM",1,601534,0,32
705,8,"8_5626904^A","Górczyn PKM",1,601534,0,33
705,8,"8_5626910^A","Górczyn PKM",1,601534,0,33
705,8,"8_5626926^A","Górczyn PKM",1,601534,0,34
705,8,"8_5626920","Górczyn PKM",1,601535,0,34
705,8,"8_5626917^A","Górczyn PKM",1,601536,0,34
707,2,"2_5625799^+","Rosnówko/PKM",0,601514,0,31
707,2,"2_5626109^+","Rosnówko/PKM",0,601514,0,34
707,2,"2_5625798^+","Górczyn PKM",1,601515,0,31
707,2,"2_5625800^+","Górczyn PKM",1,601515,0,31
707,2,"2_5625802^+","Górczyn PKM",1,601515,0,31
707,2,"2_5626110^+","Górczyn PKM",1,601515,0,34
707,2,"2_5625801^A","Rosnówko/PKM",0,601537,0,31
707,2,"2_5625811^A","Rosnówko/PKM",0,601537,0,31
707,2,"2_5626103^K","Komorniki/Jeziorna",0,601538,0,34
707,2,"2_5626087^A,K","Komorniki/Jeziorna",0,601539,0,33
707,2,"2_5625812^A","Górczyn PKM",1,601540,0,31
707,2,"2_5626090","Górczyn PKM",1,601541,0,33
707,2,"2_5626106","Górczyn PKM",1,601541,0,34
707,3,"3_5627618^+","Górczyn PKM",1,601759,0,32
707,3,"3_5627625^A","Rosnówko/PKM",0,601783,0,32
707,3,"3_5627608^K","Komorniki/Jeziorna",0,601785,0,31
707,3,"3_5627637^K","Komorniki/Jeziorna",0,601785,0,32
707,3,"3_5627626^A","Górczyn PKM",1,601786,0,32
707,3,"3_5627609^A","Górczyn PKM",1,601788,0,31
707,4,"4_5627841^+","Rosnówko/PKM",0,601758,0,32
707,4,"4_5627843^+","Rosnówko/PKM",0,601758,0,32
707,4,"4_5627845^+","Rosnówko/PKM",0,601758,0,32
707,4,"4_5627849^+","Rosnówko/PKM",0,601758,0,32
707,4,"4_5627851^+","Rosnówko/PKM",0,601758,0,32
707,4,"4_5627836^+","Górczyn PKM",1,601759,0,32
707,4,"4_5627842^+","Górczyn PKM",1,601759,0,32
707,4,"4_5627844^+","Górczyn PKM",1,601759,0,32
707,4,"4_5627846^+","Górczyn PKM",1,601759,0,32
707,4,"4_5627850^+","Górczyn PKM",1,601759,0,32
707,6,"6_5626208^+","Rosnówko/PKM",0,601514,0,31
707,6,"6_5626518^+","Rosnówko/PKM",0,601514,0,34
707,6,"6_5626207^+","Górczyn PKM",1,601515,0,31
707,6,"6_5626209^+","Górczyn PKM",1,601515,0,31
707,6,"6_5626211^+","Górczyn PKM",1,601515,0,31
707,6,"6_5626519^+","Górczyn PKM",1,601515,0,34
707,6,"6_5626210^A","Rosnówko/PKM",0,601537,0,31
707,6,"6_5626220^A","Rosnówko/PKM",0,601537,0,31
707,6,"6_5626512^K","Komorniki/Jeziorna",0,601538,0,34
707,6,"6_5626496^A,K","Komorniki/Jeziorna",0,601539,0,33
707,6,"6_5626221^A","Górczyn PKM",1,601540,0,31
707,6,"6_5626499","Górczyn PKM",1,601541,0,33
707,6,"6_5626515","Górczyn PKM",1,601541,0,34
707,8,"8_5626617^+","Rosnówko/PKM",0,601514,0,31
707,8,"8_5626927^+","Rosnówko/PKM",0,601514,0,34
707,8,"8_5626616^+","Górczyn PKM",1,601515,0,31
707,8,"8_5626618^+","Górczyn PKM",1,601515,0,31
707,8,"8_5626620^+","Górczyn PKM",1,601515,0,31
707,8,"8_5626928^+","Górczyn PKM",1,601515,0,34
707,8,"8_5626619^A","Rosnówko/PKM",0,601537,0,31
707,8,"8_5626629^A","Rosnówko/PKM",0,601537,0,31
707,8,"8_5626921^K","Komorniki/Jeziorna",0,601538,0,34
707,8,"8_5626905^A,K","Komorniki/Jeziorna",0,601539,0,33
707,8,"8_5626630^A","Górczyn PKM",1,601540,0,31
707,8,"8_5626908","Górczyn PKM",1,601541,0,33
707,8,"8_5626924","Górczyn PKM",1,601541,0,34
710,2,"2_5625931^+","Górczyn PKM",1,601516,0,63
710,2,"2_5625962^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625964^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625966^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625968^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625972^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625974^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625976^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625978^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625980^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625982^+","Górczyn PKM",1,601516,0,71
710,2,"2_5625986^+","Górczyn PKM",1,601516,0,72
710,2,"2_5626042^+","Górczyn PKM",1,601516,0,94
710,2,"2_5625932^+","Komorniki/Kolumba",0,601517,0,63
710,2,"2_5625959^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625961^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625963^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625965^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625967^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625969^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625971^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625975^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625977^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625981^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625983^+","Komorniki/Kolumba",0,601517,0,71
710,2,"2_5625989^+","Komorniki/Kolumba",0,601517,0,72
710,2,"2_5625958^E","Górczyn PKM",1,601543,0,71
710,2,"2_5625960^E","Górczyn PKM",1,601543,0,71
710,2,"2_5625970^E","Górczyn PKM",1,601543,0,71
710,2,"2_5625973^E","Komorniki/Kolumba",0,601544,0,71
710,2,"2_5625979^E","Komorniki/Kolumba",0,601544,0,71
710,2,"2_5626100^H,M","Komorniki/Ks.Malinowskiego",0,601545,0,34
710,3,"3_5627705^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627707^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627709^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627711^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627713^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627715^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627717^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627719^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627721^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627723^+","Górczyn PKM",1,601760,0,71
710,3,"3_5627706^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627708^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627710^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627712^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627714^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627716^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627718^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627720^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627722^+","Komorniki/Kolumba",0,601761,0,71
710,3,"3_5627724^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627919^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627921^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627923^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627925^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627927^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627929^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627931^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627933^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627935^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627937^+","Górczyn PKM",1,601760,0,71
710,4,"4_5627920^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627922^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627924^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627926^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627928^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627930^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627932^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627934^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627936^+","Komorniki/Kolumba",0,601761,0,71
710,4,"4_5627938^+","Komorniki/Kolumba",0,601761,0,71
710,6,"6_5626340^+","Górczyn PKM",1,601516,0,63
710,6,"6_5626371^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626373^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626375^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626377^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626381^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626383^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626385^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626387^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626389^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626391^+","Górczyn PKM",1,601516,0,71
710,6,"6_5626395^+","Górczyn PKM",1,601516,0,72
710,6,"6_5626451^+","Górczyn PKM",1,601516,0,94
710,6,"6_5626341^+","Komorniki/Kolumba",0,601517,0,63
710,6,"6_5626368^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626370^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626372^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626374^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626376^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626378^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626380^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626384^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626386^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626390^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626392^+","Komorniki/Kolumba",0,601517,0,71
710,6,"6_5626398^+","Komorniki/Kolumba",0,601517,0,72
710,6,"6_5626367^E","Górczyn PKM",1,601543,0,71
710,6,"6_5626369^E","Górczyn PKM",1,601543,0,71
710,6,"6_5626379^E","Górczyn PKM",1,601543,0,71
710,6,"6_5626382^E","Komorniki/Kolumba",0,601544,0,71
